x,y,yaw,s,curvature,v,yaw_rate,t,ref_id
8.4175,0.189,0.015,0.0,0.0,0.0,0.0,0.0,pickup_front
8.5175,0.1905,0.015,0.1,0.0,0.2449,0.0,0.8165,
8.6175,0.192,0.015,0.2,0.0,0.3464,0.0,1.1547,
8.7175,0.1935,0.015,0.3,0.0,0.4243,0.0,1.4142,pickup_rear_terminal_align
8.8175,0.195,0.015,0.4,0.0,0.4472,0.0,1.6437,
8.9174,0.1965,0.015,0.5,0.0,0.3162,0.0,1.9057,
9.0174,0.198,0.015,0.6,0.0,0.0,0.0,2.5381,pickup_rear
